,id,other,date,hashtag,user,tweet
477,4,13053,Sat Jun 13 16:24:12 UTC 2009,Bobby Flay,ZFilth,"['gonna', 'go', 'see', 'bobby', 'flay', '2moro', 'shoreline', 'eat', 'drink', 'gonna', 'good']"
478,4,13054,Sat Jun 13 16:24:25 UTC 2009,Bobby Flay,annieblane,"['cant', 'wait', 'great', 'american', 'food', 'music', 'festival', 'shoreline', 'tomorrow', 'mmmkatz', 'pastrami', 'bobby', 'flay', 'yes', 'please']"
479,4,13055,Sat Jun 13 16:24:34 UTC 2009,Bobby Flay,LAURAcBRYAN,"['dad', 'ny', 'day', 'ate', 'mesa', 'grill', 'last', 'night', 'met', 'bobby', 'flay', 'much', 'fun', 'except', 'completely', 'lost', 'voice', 'today']"
480,0,13073,Sun Jun 14 04:35:33 UTC 2009,latex,NathanChalmers,"['fighting', 'latex', 'again']"
481,0,13074,Sun Jun 14 04:35:53 UTC 2009,latex,LoonyLongbottom,"['iheartseverus', 'love', 'dont', 'want', 'die', 'latex', 'devil']"
482,0,13075,Sun Jun 14 04:36:07 UTC 2009,latex,QuadError,"['7', 'hours', '7', 'hours', 'inkscape', 'crashing', 'normally', 'solid', 'rock', '7', 'hours', 'latex', 'complaining', 'slightest', 'thing', 'cant', 'take', 'more']"
483,2,13076,Sun Jun 14 21:35:58 UTC 2009,iran,musicmuse,"['track', 'iran', 'social', 'media', 'httpbitly2boqu']"
484,0,13077,Sun Jun 14 21:36:04 UTC 2009,iran,sketoaks,"['shits', 'hitting', 'fan', 'irancraziness', 'indeed', 'iranelection']"
485,0,13078,Sun Jun 14 21:36:09 UTC 2009,iran,jamespenycate,"['monday', 'already', 'iran', 'implode', 'kitchen', 'disaster', 'annagoss', 'seems', 'happy', 'sebulous', 'nice', 'weekend', 'goldpanda', 'great', 'whoop']"
486,2,14045,Sat Jun 13 16:13:59 UTC 2009,aapl,boardcentral,"['twitter', 'stock', 'buzz', 'aapl', 'es_f', 'spy', 'spx', 'palm', 'updated', '1200', 'pm']"
487,4,14046,Sat Jun 13 16:23:41 UTC 2009,Bobby Flay,JimFacey,"['getting', 'ready', 'test', 'out', 'burger', 'receipes', 'weekend', 'bobby', 'flay', 'great', 'receipes', 'try', 'thanks', 'bobby']"
488,2,14049,Sat Jun 13 16:24:03 UTC 2009,Bobby Flay,wetfishdesigns,"['johncmayer', 'bobby', 'flay', 'joining']"
489,4,14050,Sat Jun 13 16:24:15 UTC 2009,Bobby Flay,A_TALL_BLONDE,"['lam', 'love', 'bobby', 'flay', 'favorite', 'rt', 'terrysimpson', 'bflay', 'need', 'place', 'phoenix', 'great', 'peppers', 'here']"
490,0,14069,Sun Jun 14 04:31:12 UTC 2009,latex,rooney_tunes,"['created', 'first', 'latex', 'file', 'scratch', 'didnt', 'work', 'out', 'very', 'well', 'see', 'amandabittner', 'great', 'time', 'waster']"
491,4,14070,Sun Jun 14 04:31:23 UTC 2009,latex,roguemovement,"['using', 'linux', 'loving', 'much', 'nicer', 'windows', 'looking', 'forward', 'using', 'wysiwyg', 'latex', 'editor']"
492,4,14071,Sun Jun 14 04:31:28 UTC 2009,latex,yomcat,"['using', 'latex', 'lot', 'typeset', 'mathematics', 'looks', 'hideous']"
493,2,14072,Sun Jun 14 04:31:43 UTC 2009,latex,proggit,"['ask', 'programming', 'latex', 'indesign', 'submitted', 'calcio1', 'link', '1', 'comment', 'httptinyurlcommyfmf7']"
494,0,14073,Sun Jun 14 04:32:17 UTC 2009,latex,sam33r,"['note', 'hate', 'word', 'hate', 'pages', 'hate', 'latex', 'hate', 'latex', 'texn3rds', 'come', 'kill', 'now']"
495,4,14074,Sun Jun 14 04:36:34 UTC 2009,latex,iamtheonlyjosie,"['ahhh', 'back', 'real', 'text', 'editing', 'environment', 'lt3', 'latex']"
496,0,14075,Sun Jun 14 21:36:07 UTC 2009,iran,plutopup7,"['trouble', 'iran', 'see', 'hmm', 'iran', 'iran', 'far', 'away', 'flockofseagullsweregeopoliticallycorrect']"
497,0,14076,Sun Jun 14 21:36:17 UTC 2009,iran,captain_pete,"['reading', 'tweets', 'coming', 'out', 'iran', 'whole', 'thing', 'terrifying', 'incredibly', 'sad']"
